Date,PROD_SET,Customer_ID,Account_Number,Balance_Amount,Currency,Rate_of_Interest,Maturity_Date,Bank_Branch_Code,Form_Fill_Status
2024-03-29,DEPOSIT,242604,8454989131,425.55,USD,0.0451,2028-10-25,BRN006,Complete
2024-03-29,DEPOSIT,363036,7996365730,2967.36,USD,0.01,2028-12-04,BRN006,Complete
2024-03-29,DEPOSIT,552766,838672761069,2167.36,EUR,0.0419,2024-06-28,BRN003,Complete
2024-03-29,DEPOSIT,835267,592253871137,7217.08,CAD,0.0132,2027-01-17,BRN003,Complete
2024-03-29,DEPOSIT,340594,305584063442,1698.84,EUR,0.0491,2028-03-26,BRN007,Complete
2024-03-29,DEPOSIT,907771,6949696599,6005.46,CAD,0.047,2028-09-22,BRN001,Complete
2024-03-29,DEPOSIT,544481,547871135545,346.96,GBP,0.0444,2024-09-15,BRN003,Complete
2024-03-29,DEPOSIT,749372,453177626411,915.59,USD,0.0345,2025-01-06,BRN003,Complete
2024-03-29,DEPOSIT,711882,958739637840,105647.96,JPY,0.0138,2028-06-06,BRN005,Complete
2024-03-29,DEPOSIT,832635,966701512913,14733.72,USD,0.0223,2026-09-06,BRN004,Complete
2024-03-29,DEPOSIT,183486,3115359244,15380.76,USD,0.0461,2025-02-25,BRN002,Complete
2024-03-29,DEPOSIT,395391,5549195204,6763.08,JPY,0.0418,2028-12-12,BRN005,Complete
2024-03-29,DEPOSIT,582694,991713881002,5934.41,GBP,0.0151,2028-08-16,BRN004,Complete
2024-03-29,DEPOSIT,827993,625084141351,6040.98,JPY,0.0396,2028-07-06,BRN002,Complete
2024-03-29,DEPOSIT,396011,1856899390,8743.28,USD,0.0404,2028-04-30,BRN004,Error
2024-03-29,DEPOSIT,507518,6902474901,27830.82,JPY,0.0267,2025-05-04,BRN005,Error
2024-03-29,DEPOSIT,539633,666227360299,21615.22,USD,0.0339,2028-07-05,BRN003,Complete
2024-03-29,DEPOSIT,583803,1823701707,1128.33,USD,0.0305,2025-09-03,BRN008,Complete
2024-03-29,DEPOSIT,792872,3406525598,6428.59,USD,0.0444,2028-01-30,BRN004,Complete
2024-03-29,DEPOSIT,896833,614950193737,7435.39,CAD,0.0188,2026-07-23,BRN008,Complete
2024-03-29,DEPOSIT,483022,788247890868,2362.2,JPY,0.0103,2026-07-22,BRN005,Complete
2024-03-29,DEPOSIT,175087,8962382875,17256.71,USD,0.0133,2024-07-19,BRN004,Complete
2024-03-29,DEPOSIT,380749,8125248337,38407.85,USD,0.0144,2027-10-21,BRN004,Complete
2024-03-29,DEPOSIT,287698,7718569647,5546.64,EUR,0.0387,2025-09-26,BRN004,Complete
2024-03-29,DEPOSIT,924174,445902861994,25973.83,USD,0.0475,2028-01-12,BRN003,Complete
2024-03-29,DEPOSIT,204418,956765485549,9596.58,EUR,0.0306,2027-09-02,BRN008,Complete
2024-03-30,DEPOSIT,578399,3219977907,26570.96,USD,0.0291,2024-11-20,BRN005,Complete
2024-03-30,DEPOSIT,470600,5769520410,13160.3,USD,0.0279,2027-10-16,BRN005,Complete
2024-03-30,DEPOSIT,465066,693961710220,5640.9,JPY,0.0215,2024-06-15,BRN003,Complete
2024-03-30,DEPOSIT,128784,288157134803,26134.04,USD,0.0329,2026-08-23,BRN005,Complete
2024-03-30,DEPOSIT,961527,9823052663,930.54,USD,0.0182,2028-10-07,BRN002,Complete
2024-03-30,DEPOSIT,550415,488535512348,4719.05,USD,0.0197,2028-11-11,BRN001,Error
2024-03-30,DEPOSIT,671864,1120877792,6898.25,USD,0.0429,2025-03-12,BRN005,Complete
2024-03-30,DEPOSIT,128910,9058783431,3589.11,CAD,0.0316,2025-10-05,BRN010,Complete
2024-03-30,DEPOSIT,213260,586014997803,9395.7,GBP,0.0271,2028-09-24,BRN005,Complete
2024-03-30,DEPOSIT,334758,1976837640,7671.61,USD,0.0183,2024-09-19,BRN002,Complete
2024-03-30,DEPOSIT,941028,8678838229,16481.29,CAD,0.0315,2028-04-20,BRN009,Complete
2024-03-30,DEPOSIT,513403,982953433078,690.5,JPY,0.0154,2025-12-27,BRN007,Complete
2024-03-30,DEPOSIT,939339,636832675441,6785.95,USD,0.036,2026-07-23,BRN008,Complete
2024-03-30,DEPOSIT,321789,7583858633,11000.3,CAD,0.0123,2028-09-17,BRN008,Complete
2024-03-30,DEPOSIT,558436,2766782909,600.16,EUR,0.0451,2024-05-08,BRN007,Complete
2024-03-30,DEPOSIT,874685,446982340843,18457.87,EUR,0.0318,2024-07-22,BRN004,Complete
2024-03-30,DEPOSIT,568267,7471243980,114627.22,USD,0.0356,2027-12-23,BRN004,Complete
2024-03-30,DEPOSIT,529141,638548144087,7075.91,USD,0.0232,2027-02-13,BRN001,Complete
2024-03-30,DEPOSIT,368692,511542388246,54227.16,USD,0.0172,2028-07-10,BRN002,Complete
2024-03-30,DEPOSIT,418417,5365049552,187571.04,JPY,0.0438,2027-05-03,BRN003,Complete
2024-03-30,DEPOSIT,598356,601108248321,3351.03,USD,0.0184,2024-12-31,BRN001,Complete
2024-03-30,DEPOSIT,877354,182735540443,1873.09,GBP,0.0355,2024-09-18,BRN004,Complete
2024-03-30,DEPOSIT,991913,1952484016,21317.79,EUR,0.0268,2028-04-07,BRN003,Complete
2024-03-30,DEPOSIT,917049,934723155076,1563.76,USD,0.0357,2027-05-17,BRN002,Error
2024-03-30,DEPOSIT,249882,514436545965,70967.85,JPY,0.01,2025-05-05,BRN007,Complete
2024-03-30,DEPOSIT,587281,1978835034,8036.19,USD,0.0229,2028-05-13,BRN005,Complete
2024-03-30,DEPOSIT,182859,451123623683,2100.5,EUR,0.0296,2029-01-31,BRN003,Complete
2024-03-30,DEPOSIT,894861,4610281172,4547.6,USD,0.0255,2029-01-07,BRN002,Complete
2024-03-30,DEPOSIT,354595,800552851042,11486.61,JPY,0.0456,2025-12-22,BRN002,Complete
2024-03-30,DEPOSIT,360425,7174957485,1434.08,EUR,0.0454,2027-06-12,BRN001,Complete
2024-03-30,DEPOSIT,567128,823308277583,6867.42,USD,0.0344,2026-11-08,BRN008,Complete
2024-03-30,DEPOSIT,206333,3000349215,2069.92,GBP,0.0108,2026-10-23,BRN003,Complete
2024-03-30,DEPOSIT,304098,7022718699,18619.96,USD,0.0106,2026-11-07,BRN005,Complete
2024-03-30,DEPOSIT,671992,9905130114,24607.74,EUR,0.0406,2026-08-18,BRN005,Complete
2024-03-30,DEPOSIT,281605,369953010034,16490.92,USD,0.0293,2028-12-25,BRN004,Complete
2024-03-30,DEPOSIT,165897,3716702629,228263.02,CAD,0.0443,2026-07-14,BRN007,Complete
2024-03-30,DEPOSIT,871107,4756009310,6684.82,CAD,0.0434,2027-08-15,BRN005,Complete
2024-03-30,DEPOSIT,911523,682342513065,80868.84,CAD,0.0337,2028-04-05,BRN009,Complete
2024-03-30,DEPOSIT,780265,1932948798,1801.53,GBP,0.0336,2027-12-16,BRN001,Complete
2024-03-30,DEPOSIT,496357,553119854708,772.71,USD,0.0312,2026-05-15,BRN003,Complete
2024-03-30,DEPOSIT,154790,6684371611,9223.7,USD,0.0143,2026-04-22,BRN010,Complete
2024-03-30,DEPOSIT,229401,7928914728,2779.5,USD,0.0478,2024-08-22,BRN009,Complete
2024-03-30,DEPOSIT,444356,745382995506,8782.7,EUR,0.0182,2028-12-11,BRN005,Complete
2024-03-30,DEPOSIT,793533,584373546524,22804.11,CAD,0.0414,2024-07-02,BRN008,Complete
2024-03-30,DEPOSIT,625897,896252714206,1071.69,USD,0.0241,2025-03-05,BRN001,Complete
2024-03-30,DEPOSIT,134128,759987438485,3032.51,CAD,0.0193,2028-01-18,BRN008,Complete
2024-03-30,DEPOSIT,624911,5872912583,12555.11,USD,0.022,2027-02-04,BRN009,Complete
2024-03-30,DEPOSIT,396477,970158402413,24581.97,EUR,0.0182,2025-07-21,BRN006,Complete
2024-03-30,DEPOSIT,921120,9791183675,9758.42,USD,0.0411,2028-04-29,BRN009,Complete
2024-03-30,DEPOSIT,216199,2534415215,28147.81,USD,0.0485,2025-03-11,BRN010,Complete
2024-03-30,DEPOSIT,122871,488792012501,7732.27,EUR,0.0125,2027-12-28,BRN001,Error
2024-03-30,DEPOSIT,424837,977150406384,5404.85,CAD,0.0428,2029-02-15,BRN007,Complete
2024-03-30,DEPOSIT,579849,148370815074,3476.09,USD,0.0219,2026-07-19,BRN010,Complete
2024-03-30,DEPOSIT,698590,9336268737,51082.44,USD,0.0105,2028-02-09,BRN006,Complete
2024-03-30,DEPOSIT,134769,325328519016,13481.77,USD,0.0281,2024-07-06,BRN002,Complete
2024-03-30,DEPOSIT,297004,644581028747,4992.32,JPY,0.0285,2025-02-05,BRN003,Complete
2024-03-30,DEPOSIT,154827,8986076819,2274.74,EUR,0.0306,2028-02-14,BRN002,Complete
2024-03-30,DEPOSIT,825393,747772216481,146864.24,EUR,0.019,2025-12-16,BRN007,Complete
2024-03-30,DEPOSIT,920711,164885057859,9679.11,EUR,0.0478,2027-12-01,BRN004,Complete
2024-03-30,DEPOSIT,110285,2968888341,2244.38,USD,0.0326,2024-12-11,BRN007,Error
2024-03-30,DEPOSIT,293198,7706325172,3202.23,GBP,0.0497,2026-03-10,BRN005,Complete
2024-03-30,DEPOSIT,495908,985678092529,5300.22,EUR,0.0462,2026-06-03,BRN001,Complete
2024-03-30,DEPOSIT,933822,132922681029,12459.71,JPY,0.0486,2025-08-16,BRN003,Complete
2024-03-30,DEPOSIT,361787,5251323180,48614.83,GBP,0.0331,2025-10-26,BRN002,Complete
2024-03-31,DEPOSIT,795116,403085128922,40393.51,EUR,0.0325,2026-12-23,BRN006,Complete
2024-03-31,DEPOSIT,469994,3874642144,16826.95,USD,0.0146,2027-11-22,BRN010,Complete
2024-03-31,DEPOSIT,579870,694146529973,7364.43,USD,0.0381,2026-12-13,BRN005,Complete
2024-03-31,DEPOSIT,586080,310874129111,2477.18,EUR,0.044,2028-11-09,BRN007,Complete
2024-03-31,DEPOSIT,500855,4441800754,31853.38,USD,0.0329,2024-11-13,BRN003,Complete
2024-03-31,DEPOSIT,486316,631398268027,26418.98,USD,0.0236,2029-02-27,BRN006,Complete
2024-03-31,DEPOSIT,804121,802628393483,16594.63,USD,0.0286,2027-03-07,BRN007,Error
2024-03-31,DEPOSIT,956220,9448096246,1448.61,EUR,0.0471,2024-07-25,BRN006,Complete
2024-03-31,DEPOSIT,734523,2671998897,1516.19,CAD,0.0457,2027-10-08,BRN007,Complete
2024-03-31,DEPOSIT,937492,8423887395,12774.87,USD,0.0159,2028-08-31,BRN003,Complete
2024-03-31,DEPOSIT,193011,425048738057,30031.63,EUR,0.0471,2026-08-22,BRN007,Error
2024-03-31,DEPOSIT,166811,4492816974,842.74,USD,0.0248,2027-09-09,BRN004,Complete
2024-03-31,DEPOSIT,849834,6294490420,16408.26,USD,0.0318,2026-01-06,BRN005,Complete
2024-03-31,DEPOSIT,394706,4983944273,18192.55,USD,0.0308,2027-03-22,BRN008,Complete
2024-03-31,DEPOSIT,248072,666901329271,155854.21,EUR,0.0365,2027-08-14,BRN005,Complete
2024-03-31,DEPOSIT,245164,202404597756,4622.23,CAD,0.0298,2026-03-24,BRN001,Complete
2024-03-31,DEPOSIT,916686,871454322579,23511.29,USD,0.0276,2027-01-06,BRN009,Error
2024-03-31,DEPOSIT,159562,1847814173,1816.47,GBP,0.045,2028-08-12,BRN009,Complete
2024-03-31,DEPOSIT,744759,3775906727,1701.23,JPY,0.0137,2027-08-02,BRN010,Complete
2024-03-31,DEPOSIT,249167,1069950885,7746.22,CAD,0.0232,2028-08-17,BRN005,Complete
2024-03-31,DEPOSIT,822238,504043149343,742.51,CAD,0.0247,2027-05-30,BRN003,Complete
2024-03-31,DEPOSIT,926165,422346675653,2333.14,USD,0.0257,2027-08-03,BRN003,Complete
2024-03-31,DEPOSIT,258734,6219241344,7037.28,EUR,0.023,2025-04-11,BRN006,Complete
2024-03-31,DEPOSIT,517929,246305541110,3328.92,EUR,0.0275,2024-06-26,BRN002,Complete
2024-03-31,DEPOSIT,208693,1600600769,762.01,USD,0.035,2029-01-04,BRN006,Error
2024-03-31,DEPOSIT,518654,6231919356,1825.82,CAD,0.0269,2028-09-21,BRN003,Complete
2024-03-31,DEPOSIT,681261,470158718499,1156.32,USD,0.026,2028-05-13,BRN007,Complete
2024-03-31,DEPOSIT,577483,6945161542,10429.31,JPY,0.0471,2027-08-30,BRN006,Complete
2024-03-31,DEPOSIT,511046,102150667220,6496.26,USD,0.0444,2028-06-16,BRN002,Complete
2024-03-31,DEPOSIT,147988,7434680772,3001.98,EUR,0.0259,2026-03-31,BRN009,Complete
2024-03-31,DEPOSIT,562077,829666385738,62989.26,EUR,0.0417,2025-11-29,BRN008,Complete
2024-03-31,DEPOSIT,663703,4821997857,3443.74,CAD,0.0206,2027-02-16,BRN003,Complete
2024-03-31,DEPOSIT,108993,574613032263,4575.06,USD,0.0306,2028-12-17,BRN008,Complete
2024-03-31,DEPOSIT,796200,7046321768,4823.96,GBP,0.0231,2024-09-04,BRN008,Complete
2024-03-31,DEPOSIT,357891,549163527384,19674.43,EUR,0.0343,2029-01-22,BRN004,Complete
2024-03-31,DEPOSIT,489693,887473118893,698.97,JPY,0.0455,2028-07-27,BRN001,Complete
2024-04-01,DEPOSIT,753950,583487506530,22040.49,USD,0.0117,2025-08-06,BRN006,Complete
2024-04-01,DEPOSIT,888764,8039928264,1175.39,JPY,0.0158,2026-01-19,BRN004,Complete
2024-04-01,DEPOSIT,220004,375811086710,418.93,USD,0.0339,2025-01-10,BRN005,Complete
2024-04-01,DEPOSIT,398759,197720817953,6905.51,USD,0.0106,2027-10-29,BRN009,Complete
2024-04-01,DEPOSIT,362376,314014137839,8919.75,USD,0.0497,2027-02-23,BRN007,Complete
2024-04-01,DEPOSIT,983298,5994837594,2187.25,CAD,0.0183,2029-01-12,BRN007,Complete
2024-04-01,DEPOSIT,935805,6191442701,345.69,EUR,0.0133,2025-08-03,BRN004,Complete
2024-04-01,DEPOSIT,546767,441656117084,3379.06,JPY,0.0296,2029-02-20,BRN003,Complete
2024-04-01,DEPOSIT,695557,592326266670,36394.14,USD,0.0253,2027-05-01,BRN001,Complete
2024-04-01,DEPOSIT,124514,2175866587,17152.86,USD,0.0328,2025-10-10,BRN009,Complete
2024-04-01,DEPOSIT,238639,8897228937,21067.88,GBP,0.0235,2028-11-13,BRN003,Complete
2024-04-01,DEPOSIT,855007,5901729871,50680.69,USD,0.0196,2027-05-07,BRN004,Complete
2024-04-01,DEPOSIT,624652,237422373613,1093.14,JPY,0.0256,2027-02-15,BRN003,Complete
2024-04-01,DEPOSIT,209285,283912371523,29488.43,JPY,0.0307,2025-04-09,BRN001,Complete
2024-04-01,DEPOSIT,132378,2475964141,5626.21,JPY,0.0444,2028-06-10,BRN004,Complete
2024-04-01,DEPOSIT,994178,5972139947,4799.98,JPY,0.0145,2027-06-03,BRN006,Complete
2024-04-01,DEPOSIT,126339,405461143560,8625.19,USD,0.0407,2027-10-20,BRN009,Error
2024-04-01,DEPOSIT,441296,7619099142,79568.18,USD,0.0113,2027-01-01,BRN002,Complete
2024-04-01,DEPOSIT,374068,704294091380,27079.81,USD,0.0489,2027-12-28,BRN005,Complete
2024-04-01,DEPOSIT,338386,916657749106,750.09,GBP,0.0299,2025-05-18,BRN006,Complete
2024-04-01,DEPOSIT,847437,1951463661,24666.72,USD,0.0117,2025-05-29,BRN004,Complete
2024-04-01,DEPOSIT,971743,4799520735,8375.56,USD,0.018,2024-11-16,BRN002,Complete
2024-04-01,DEPOSIT,674175,6880522954,2457.81,USD,0.0337,2026-01-05,BRN001,Complete
2024-04-01,DEPOSIT,281691,6323499301,52167.35,USD,0.0117,2025-07-19,BRN003,Complete
2024-04-01,DEPOSIT,788007,494793041669,18015.56,EUR,0.0345,2029-03-03,BRN008,Complete
2024-04-01,DEPOSIT,218463,5655152368,5889.65,USD,0.0369,2027-11-17,BRN002,Complete
2024-04-01,DEPOSIT,294139,647552225797,17331.73,GBP,0.0468,2028-06-03,BRN010,Complete
2024-04-01,DEPOSIT,640174,872043662372,4006.47,EUR,0.0352,2025-03-19,BRN007,Complete
2024-04-01,DEPOSIT,584147,829874142246,3014.48,USD,0.035,2026-01-29,BRN009,Complete
2024-04-01,DEPOSIT,462162,6715143756,1434.85,USD,0.0175,2027-11-27,BRN002,Complete
2024-04-01,DEPOSIT,821411,394084514806,425.61,EUR,0.0124,2026-06-14,BRN008,Complete
2024-04-01,DEPOSIT,236292,3216561780,4574.84,EUR,0.0318,2028-02-27,BRN002,Complete
2024-04-01,DEPOSIT,203553,5241365012,3234.02,JPY,0.0137,2024-10-13,BRN006,Complete
2024-04-01,DEPOSIT,210086,423723589916,12745.58,USD,0.0245,2027-11-29,BRN007,Complete
2024-04-01,DEPOSIT,820567,590660503131,12920.59,USD,0.0367,2025-02-17,BRN003,Complete
2024-04-01,DEPOSIT,695966,664620580531,15743.73,EUR,0.0435,2025-03-13,BRN003,Complete
2024-04-01,DEPOSIT,425351,2532864182,7054.28,GBP,0.0212,2024-07-29,BRN007,Complete
2024-04-01,DEPOSIT,589625,251872574864,7582.08,GBP,0.0302,2027-10-03,BRN009,Complete
2024-04-01,DEPOSIT,504881,856773198936,9234.95,USD,0.0199,2025-07-11,BRN008,Complete
2024-04-01,DEPOSIT,643807,893384902292,3650.93,USD,0.0461,2026-04-03,BRN005,Complete
2024-04-01,DEPOSIT,549401,429576974484,10006.69,USD,0.027,2027-01-08,BRN002,Complete
2024-04-01,DEPOSIT,925142,113420020734,10037.83,USD,0.036,2025-12-21,BRN004,Complete
2024-04-01,DEPOSIT,742955,146548759986,20162.72,USD,0.0251,2024-08-18,BRN007,Complete
2024-04-01,DEPOSIT,656008,604565568614,16705.64,CAD,0.015,2025-07-31,BRN009,Complete
2024-04-01,DEPOSIT,216199,6105644594,6802.24,USD,0.0127,2027-07-23,BRN007,Error
2024-04-01,DEPOSIT,907716,5110796870,22232.97,CAD,0.0463,2027-10-23,BRN004,Complete
2024-04-01,DEPOSIT,627250,8460201576,6288.64,USD,0.0324,2026-11-27,BRN002,Complete
2024-04-01,DEPOSIT,469534,2299500060,11750.21,GBP,0.0211,2026-06-20,BRN001,Complete
2024-04-01,DEPOSIT,223733,6250407036,488.77,USD,0.0285,2028-03-28,BRN007,Complete
2024-04-01,DEPOSIT,229238,718887275139,19646.1,USD,0.0356,2027-09-23,BRN005,Complete
2024-04-01,DEPOSIT,712062,8146743613,1182.36,EUR,0.0409,2025-01-13,BRN008,Error
2024-04-01,DEPOSIT,176764,297519077087,1310.89,USD,0.0116,2024-08-25,BRN009,Complete
2024-04-01,DEPOSIT,203068,1962164543,12338.46,GBP,0.0183,2027-09-11,BRN008,Error
2024-04-01,DEPOSIT,729679,415105795584,9214.93,USD,0.0127,2027-10-31,BRN009,Complete
2024-04-01,DEPOSIT,594226,103865485877,5400.13,USD,0.0496,2027-01-11,BRN010,Complete
2024-04-01,DEPOSIT,227669,7705678422,36952.14,EUR,0.027,2024-10-05,BRN007,Complete
2024-04-01,DEPOSIT,107166,4947811073,23280.44,USD,0.0189,2025-10-02,BRN001,Complete
2024-04-01,DEPOSIT,265480,813066373153,49464.72,CAD,0.0399,2025-08-26,BRN001,Error
2024-04-01,DEPOSIT,966335,537373669096,3851.58,GBP,0.0335,2026-01-16,BRN001,Complete
2024-04-01,DEPOSIT,192517,8597405036,13701.02,USD,0.0243,2026-12-20,BRN003,Error
2024-04-01,DEPOSIT,370397,7992371852,7857.88,USD,0.0428,2028-10-24,BRN010,Complete
2024-04-01,DEPOSIT,308249,9144213979,125099.94,EUR,0.0121,2027-03-20,BRN003,Error
2024-04-01,DEPOSIT,253071,5092045709,46600.69,CAD,0.0323,2025-04-25,BRN002,Complete
2024-04-01,DEPOSIT,702563,8889991310,5538.45,USD,0.0393,2027-04-13,BRN001,Complete
2024-04-01,DEPOSIT,725878,600368428520,4351.62,USD,0.0138,2027-04-18,BRN001,Complete
2024-04-01,DEPOSIT,508659,4788979888,7415.08,CAD,0.024,2024-09-18,BRN005,Complete
2024-04-01,DEPOSIT,376885,902949264263,58415.59,GBP,0.0108,2026-04-25,BRN002,Complete
2024-04-01,DEPOSIT,901773,517457869815,4099.61,EUR,0.0277,2026-09-03,BRN009,Complete
2024-04-01,DEPOSIT,116740,612816249964,120468.3,JPY,0.0314,2028-11-10,BRN002,Complete
2024-04-01,DEPOSIT,573218,775421644462,22969.38,USD,0.0401,2026-06-21,BRN006,Complete
2024-04-01,DEPOSIT,424629,678770158901,14071.27,USD,0.017,2025-11-07,BRN008,Complete
2024-04-01,DEPOSIT,510195,165677932033,5756.9,EUR,0.0443,2027-07-24,BRN009,Complete
2024-04-01,DEPOSIT,314616,6686310604,14764.93,GBP,0.0455,2024-07-15,BRN003,Complete
2024-04-01,DEPOSIT,360321,716196972615,8533.04,JPY,0.0104,2025-03-20,BRN003,Complete
2024-04-02,DEPOSIT,617225,416566251062,4293.74,CAD,0.0223,2024-05-05,BRN004,Complete
2024-04-02,DEPOSIT,245332,1114368369,1304.5,EUR,0.0273,2025-12-27,BRN001,Complete
2024-04-02,DEPOSIT,684073,5805941246,13846.93,USD,0.0344,2028-05-13,BRN005,Complete
2024-04-02,DEPOSIT,465414,9377876767,8481.54,JPY,0.02,2025-11-14,BRN002,Complete
2024-04-02,DEPOSIT,781966,433625622290,8328.12,GBP,0.0244,2026-01-02,BRN009,Complete
2024-04-02,DEPOSIT,859894,786309664086,8266.29,JPY,0.0263,2028-02-21,BRN002,Complete
2024-04-02,DEPOSIT,132391,791608728660,33701.32,USD,0.0278,2027-10-21,BRN006,Complete
2024-04-02,DEPOSIT,247548,685431072721,22736.06,USD,0.0287,2026-11-10,BRN008,Complete
2024-04-02,DEPOSIT,765752,435708440040,7689.12,USD,0.0287,2029-02-23,BRN009,Complete
2024-04-02,DEPOSIT,309249,918636147330,43368.23,USD,0.0465,2025-10-23,BRN006,Complete
2024-04-02,DEPOSIT,664797,5622803418,9260.53,USD,0.0132,2026-05-28,BRN003,Complete
2024-04-02,DEPOSIT,658952,356857803289,65477.75,USD,0.0292,2026-03-21,BRN001,Complete
2024-04-02,DEPOSIT,649846,7490881925,70094.02,USD,0.047,2025-10-26,BRN009,Complete
2024-04-02,DEPOSIT,291378,6662879648,82032.88,USD,0.0277,2024-05-28,BRN006,Error
2024-04-02,DEPOSIT,499570,4614164553,27277.24,USD,0.0166,2026-06-10,BRN010,Complete
2024-04-02,DEPOSIT,518174,7475722323,8073.27,EUR,0.0328,2024-06-29,BRN007,Complete
2024-04-02,DEPOSIT,832898,1407606261,10872.01,EUR,0.031,2029-03-17,BRN004,Complete
2024-04-02,DEPOSIT,191659,840895379557,34785.3,USD,0.0147,2024-06-20,BRN008,Complete
2024-04-02,DEPOSIT,266758,296442223008,13290.1,EUR,0.0418,2024-06-24,BRN001,Complete
2024-04-02,DEPOSIT,615224,608020961584,60390.51,JPY,0.0143,2025-11-03,BRN008,Complete
2024-04-02,DEPOSIT,834283,447963177445,50091.37,JPY,0.0476,2025-03-16,BRN006,Complete
2024-04-02,DEPOSIT,226323,3951830694,11996.61,EUR,0.0264,2026-12-17,BRN007,Complete
2024-04-02,DEPOSIT,645708,241019120367,1474.51,EUR,0.0229,2026-10-22,BRN001,Complete
2024-04-02,DEPOSIT,993358,5712673098,48528.19,USD,0.0234,2026-04-21,BRN004,Complete
2024-04-02,DEPOSIT,840823,802258106067,4709.2,USD,0.0307,2028-01-04,BRN006,Complete
2024-04-02,DEPOSIT,663168,673517277826,9350.09,USD,0.0223,2027-08-17,BRN001,Complete
2024-04-02,DEPOSIT,167618,261396634365,2416.05,USD,0.0152,2028-01-01,BRN001,Complete
2024-04-02,DEPOSIT,637841,1148544334,37099.83,USD,0.0312,2025-07-02,BRN006,Complete
2024-04-02,DEPOSIT,464175,858354771523,7789.19,USD,0.049,2024-06-13,BRN007,Complete
2024-04-02,DEPOSIT,528842,593798807185,10196.82,CAD,0.0424,2025-06-11,BRN002,Complete
2024-04-02,DEPOSIT,362870,870169657493,18899.08,USD,0.0149,2028-04-09,BRN004,Complete
2024-04-02,DEPOSIT,156557,222459567465,3390.8,USD,0.014,2028-06-06,BRN005,Complete
2024-04-02,DEPOSIT,247792,7835075687,12266.5,EUR,0.0375,2028-02-10,BRN008,Complete
2024-04-02,DEPOSIT,578738,6224770980,10752.1,GBP,0.0229,2027-02-11,BRN010,Error
2024-04-02,DEPOSIT,654954,4384748932,77400.9,USD,0.0363,2026-11-01,BRN008,Complete
2024-04-02,DEPOSIT,708122,141614741349,1317.81,EUR,0.0214,2025-06-07,BRN008,Complete
2024-04-02,DEPOSIT,343363,114096208112,13021.29,CAD,0.028,2026-02-17,BRN007,Complete
2024-04-02,DEPOSIT,629258,268719682357,39305.35,USD,0.0184,2025-10-27,BRN004,Complete
2024-04-02,DEPOSIT,958790,659325927308,8267.3,USD,0.038,2029-02-12,BRN001,Complete
2024-04-02,DEPOSIT,412947,3876879604,7209.98,USD,0.0208,2028-10-05,BRN003,Error
2024-04-02,DEPOSIT,412616,156185915767,1423.01,USD,0.0189,2028-11-24,BRN009,Complete
2024-04-02,DEPOSIT,789918,785749582731,58623.03,USD,0.0492,2027-09-10,BRN005,Complete
2024-04-02,DEPOSIT,482293,328282026680,3118.89,CAD,0.0211,2025-02-01,BRN008,Complete
2024-04-02,DEPOSIT,561633,9773739845,3109.33,CAD,0.0351,2026-04-06,BRN005,Complete
2024-04-02,DEPOSIT,891975,678775337369,3774.12,GBP,0.0338,2024-09-01,BRN003,Complete
2024-04-02,DEPOSIT,107130,434577887558,5438.83,USD,0.0132,2025-03-24,BRN010,Complete
2024-04-02,DEPOSIT,507350,2927320740,14042.98,USD,0.0108,2025-10-17,BRN010,Complete
2024-04-02,DEPOSIT,742927,707269324157,39014.61,USD,0.0292,2026-02-15,BRN006,Complete
2024-04-02,DEPOSIT,332237,7841013237,6213.59,EUR,0.048,2025-05-09,BRN006,Error
2024-04-02,DEPOSIT,835235,165942252802,5514.5,CAD,0.0373,2024-05-22,BRN007,Complete
2024-04-02,DEPOSIT,262258,4440342730,1939.47,CAD,0.0214,2025-07-13,BRN006,Complete
2024-04-02,DEPOSIT,796382,8112481555,462.89,CAD,0.018,2024-07-03,BRN005,Complete
2024-04-02,DEPOSIT,368277,443863594535,6500.63,USD,0.0112,2025-08-10,BRN006,Complete
2024-04-02,DEPOSIT,552462,109323376040,4307.71,USD,0.048,2025-06-24,BRN008,Complete
2024-04-02,DEPOSIT,445868,7353028346,72253.26,GBP,0.02,2027-04-08,BRN003,Complete
2024-04-02,DEPOSIT,693149,829306210287,26951.67,CAD,0.024,2025-07-28,BRN005,Complete
2024-04-02,DEPOSIT,464146,107092194801,12700.63,USD,0.0352,2028-10-06,BRN002,Complete
2024-04-02,DEPOSIT,237045,483555564275,13484.42,EUR,0.0457,2026-12-24,BRN001,Complete
2024-04-02,DEPOSIT,617121,9736838491,78178.43,EUR,0.0143,2027-08-15,BRN003,Complete
2024-04-02,DEPOSIT,313123,4927683605,24598.54,USD,0.0105,2028-08-03,BRN009,Complete
2024-04-02,DEPOSIT,312522,372286129291,6374.86,EUR,0.0187,2027-04-06,BRN004,Complete
2024-04-02,DEPOSIT,585980,4315133680,11645.03,CAD,0.0424,2025-06-18,BRN008,Complete
2024-04-02,DEPOSIT,205388,135603412970,19059.21,USD,0.0307,2026-10-12,BRN010,Complete
2024-04-02,DEPOSIT,756352,785322377136,7910.93,EUR,0.0214,2028-09-20,BRN001,Complete
2024-04-02,DEPOSIT,531756,6425691225,11009.41,EUR,0.0184,2028-10-07,BRN010,Complete
2024-04-02,DEPOSIT,975750,314122726006,32284.48,USD,0.0175,2025-11-09,BRN009,Complete
